HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season,home_fpl,away_fpl,home_win,away_win
Arsenal,Stoke,3,1,H,1.0,1.0,D,2016-17,68.92857142857143,59.40909090909091,0.6383763837638377,0.17692307692307693
Burnley,Bournemouth,3,2,H,2.0,1.0,H,2016-17,64.38888888888889,68.75,0.3559322033898305,0.21568627450980393
Leicester,Man City,4,2,H,3.0,0.0,H,2016-17,59.875,81.95,0.34965034965034963,0.33482142857142855
Watford,Everton,3,2,H,1.0,1.0,D,2016-17,47.041666666666664,62.32142857142857,0.2714285714285714,0.21033210332103322
Chelsea,West Brom,1,0,H,0.0,0.0,D,2016-17,101.9,71.26315789473684,0.6051660516605166,0.15333333333333332
Liverpool,West Ham,2,2,D,1.0,2.0,A,2016-17,70.07407407407408,68.04545454545455,0.5793357933579336,0.19421487603305784
Man United,Tottenham,1,0,H,1.0,0.0,H,2016-17,70.6,95.5,0.6678966789667896,0.28044280442804426
Bournemouth,Leicester,1,0,H,1.0,0.0,H,2016-17,68.75,59.875,0.3333333333333333,0.23776223776223776
Everton,Arsenal,2,1,H,1.0,1.0,D,2016-17,62.32142857142857,68.92857142857143,0.42435424354243545,0.36900369003690037
Crystal Palace,Man United,1,2,A,0.0,1.0,A,2016-17,63.61904761904762,70.6,0.2818181818181818,0.47601476014760147
Man City,Watford,2,0,H,1.0,0.0,H,2016-17,81.95,47.041666666666664,0.5401785714285714,0.17142857142857143
Stoke,Southampton,0,0,D,0.0,0.0,D,2016-17,59.40909090909091,60.0,0.34615384615384615,0.17475728155339806
West Brom,Swansea,3,1,H,0.0,0.0,D,2016-17,71.26315789473684,50.16,0.28,0.18811881188118812
West Ham,Burnley,1,0,H,1.0,0.0,H,2016-17,68.04545454545455,64.38888888888889,0.371900826446281,0.15254237288135594
Crystal Palace,Chelsea,0,1,A,0.0,1.0,A,2016-17,63.61904761904762,101.9,0.2818181818181818,0.42435424354243545
Stoke,Leicester,2,2,D,2.0,0.0,H,2016-17,59.40909090909091,59.875,0.34615384615384615,0.23776223776223776
West Brom,Man United,0,2,A,0.0,1.0,A,2016-17,71.26315789473684,70.6,0.28,0.47601476014760147
Bournemouth,Southampton,1,3,A,1.0,1.0,D,2016-17,68.75,60.0,0.3333333333333333,0.17475728155339806
Man City,Arsenal,2,1,H,0.0,1.0,A,2016-17,81.95,68.92857142857143,0.5401785714285714,0.36900369003690037
Tottenham,Burnley,2,1,H,1.0,1.0,D,2016-17,95.5,64.38888888888889,0.4944649446494465,0.15254237288135594
Everton,Liverpool,0,1,A,0.0,0.0,D,2016-17,62.32142857142857,70.07407407407408,0.42435424354243545,0.35424354243542433
Arsenal,West Brom,1,0,H,0.0,0.0,D,2016-17,68.92857142857143,71.26315789473684,0.6383763837638377,0.15333333333333332
Chelsea,Bournemouth,3,0,H,1.0,0.0,H,2016-17,101.9,68.75,0.6051660516605166,0.21568627450980393
Leicester,Everton,0,2,A,0.0,0.0,D,2016-17,59.875,62.32142857142857,0.34965034965034963,0.21033210332103322
Swansea,West Ham,1,4,A,0.0,1.0,A,2016-17,50.16,68.04545454545455,0.3465346534653465,0.19421487603305784
Watford,Crystal Palace,1,1,D,0.0,1.0,A,2016-17,47.041666666666664,63.61904761904762,0.2714285714285714,0.22727272727272727
Liverpool,Stoke,4,1,H,2.0,1.0,H,2016-17,70.07407407407408,59.40909090909091,0.5793357933579336,0.17692307692307693
Southampton,Tottenham,1,4,A,1.0,1.0,D,2016-17,60.0,95.5,0.41262135922330095,0.28044280442804426
Chelsea,Stoke,4,2,H,1.0,0.0,H,2016-17,101.9,59.40909090909091,0.6051660516605166,0.17692307692307693
Leicester,West Ham,1,0,H,1.0,0.0,H,2016-17,59.875,68.04545454545455,0.34965034965034963,0.19421487603305784
Liverpool,Man City,1,0,H,1.0,0.0,H,2016-17,70.07407407407408,81.95,0.5793357933579336,0.33482142857142855
Southampton,West Brom,1,2,A,1.0,1.0,D,2016-17,60.0,71.26315789473684,0.41262135922330095,0.15333333333333332
Swansea,Bournemouth,0,3,A,0.0,2.0,A,2016-17,50.16,68.75,0.3465346534653465,0.21568627450980393
Arsenal,Crystal Palace,2,0,H,1.0,0.0,H,2016-17,68.92857142857143,63.61904761904762,0.6383763837638377,0.22727272727272727
Watford,Tottenham,1,4,A,0.0,3.0,A,2016-17,47.041666666666664,95.5,0.2714285714285714,0.28044280442804426
Everton,Southampton,3,0,H,0.0,0.0,D,2016-17,62.32142857142857,60.0,0.42435424354243545,0.17475728155339806
Man City,Burnley,2,1,H,0.0,0.0,D,2016-17,81.95,64.38888888888889,0.5401785714285714,0.15254237288135594
West Ham,Man United,0,2,A,0.0,0.0,D,2016-17,68.04545454545455,70.6,0.371900826446281,0.47601476014760147
Bournemouth,Arsenal,3,3,D,2.0,0.0,H,2016-17,68.75,68.92857142857143,0.3333333333333333,0.36900369003690037
Crystal Palace,Swansea,1,2,A,0.0,1.0,A,2016-17,63.61904761904762,50.16,0.2818181818181818,0.18811881188118812
Stoke,Watford,2,0,H,1.0,0.0,H,2016-17,59.40909090909091,47.041666666666664,0.34615384615384615,0.17142857142857143
Tottenham,Chelsea,2,0,H,1.0,0.0,H,2016-17,95.5,101.9,0.4944649446494465,0.42435424354243545
Burnley,Southampton,1,0,H,0.0,0.0,D,2016-17,64.38888888888889,60.0,0.3559322033898305,0.17475728155339806
Leicester,Chelsea,0,3,A,0.0,1.0,A,2016-17,59.875,101.9,0.34965034965034963,0.42435424354243545
Swansea,Arsenal,0,4,A,0.0,1.0,A,2016-17,50.16,68.92857142857143,0.3465346534653465,0.36900369003690037
Tottenham,West Brom,4,0,H,2.0,0.0,H,2016-17,95.5,71.26315789473684,0.4944649446494465,0.15333333333333332
West Ham,Crystal Palace,3,0,H,0.0,0.0,D,2016-17,68.04545454545455,63.61904761904762,0.371900826446281,0.22727272727272727
Everton,Man City,4,0,H,1.0,0.0,H,2016-17,62.32142857142857,81.95,0.42435424354243545,0.33482142857142855
Man United,Liverpool,1,1,D,0.0,1.0,A,2016-17,70.6,70.07407407407408,0.6678966789667896,0.35424354243542433
Bournemouth,Watford,2,2,D,0.0,1.0,A,2016-17,68.75,47.041666666666664,0.3333333333333333,0.17142857142857143
Crystal Palace,Everton,0,1,A,0.0,0.0,D,2016-17,63.61904761904762,62.32142857142857,0.2818181818181818,0.21033210332103322
Liverpool,Swansea,2,3,A,0.0,0.0,D,2016-17,70.07407407407408,50.16,0.5793357933579336,0.18811881188118812
Man City,Tottenham,2,2,D,0.0,0.0,D,2016-17,81.95,95.5,0.5401785714285714,0.28044280442804426
Stoke,Man United,1,1,D,1.0,0.0,H,2016-17,59.40909090909091,70.6,0.34615384615384615,0.47601476014760147
Arsenal,Burnley,2,1,H,0.0,0.0,D,2016-17,68.92857142857143,64.38888888888889,0.6383763837638377,0.15254237288135594
Southampton,Leicester,3,0,H,2.0,0.0,H,2016-17,60.0,59.875,0.41262135922330095,0.23776223776223776
Arsenal,Watford,1,2,A,0.0,2.0,A,2016-17,68.92857142857143,47.041666666666664,0.6383763837638377,0.17142857142857143
Bournemouth,Crystal Palace,0,2,A,0.0,0.0,D,2016-17,68.75,63.61904761904762,0.3333333333333333,0.22727272727272727
Burnley,Leicester,1,0,H,0.0,0.0,D,2016-17,64.38888888888889,59.875,0.3559322033898305,0.23776223776223776
Liverpool,Chelsea,1,1,D,0.0,1.0,A,2016-17,70.07407407407408,101.9,0.5793357933579336,0.42435424354243545
Swansea,Southampton,2,1,H,1.0,0.0,H,2016-17,50.16,60.0,0.3465346534653465,0.17475728155339806
Stoke,Everton,1,1,D,1.0,1.0,D,2016-17,59.40909090909091,62.32142857142857,0.34615384615384615,0.21033210332103322
West Ham,Man City,0,4,A,0.0,3.0,A,2016-17,68.04545454545455,81.95,0.371900826446281,0.33482142857142855
Chelsea,Arsenal,3,1,H,1.0,0.0,H,2016-17,101.9,68.92857142857143,0.6051660516605166,0.36900369003690037
Everton,Bournemouth,6,3,H,3.0,0.0,H,2016-17,62.32142857142857,68.75,0.42435424354243545,0.21568627450980393
Southampton,West Ham,1,3,A,1.0,2.0,A,2016-17,60.0,68.04545454545455,0.41262135922330095,0.19421487603305784
Watford,Burnley,2,1,H,2.0,0.0,H,2016-17,47.041666666666664,64.38888888888889,0.2714285714285714,0.15254237288135594
West Brom,Stoke,1,0,H,1.0,0.0,H,2016-17,71.26315789473684,59.40909090909091,0.28,0.17692307692307693
Leicester,Man United,0,3,A,0.0,2.0,A,2016-17,59.875,70.6,0.34965034965034963,0.47601476014760147
Man City,Swansea,2,1,H,1.0,0.0,H,2016-17,81.95,50.16,0.5401785714285714,0.18811881188118812
Liverpool,Tottenham,2,0,H,2.0,0.0,H,2016-17,70.07407407407408,95.5,0.5793357933579336,0.28044280442804426
Man United,Watford,2,0,H,1.0,0.0,H,2016-17,70.6,47.041666666666664,0.6678966789667896,0.17142857142857143
Stoke,Crystal Palace,1,0,H,0.0,0.0,D,2016-17,59.40909090909091,63.61904761904762,0.34615384615384615,0.22727272727272727
West Ham,West Brom,2,2,D,0.0,1.0,A,2016-17,68.04545454545455,71.26315789473684,0.371900826446281,0.15333333333333332
Burnley,Chelsea,1,1,D,1.0,1.0,D,2016-17,64.38888888888889,101.9,0.3559322033898305,0.42435424354243545
Swansea,Leicester,2,0,H,2.0,0.0,H,2016-17,50.16,59.875,0.3465346534653465,0.23776223776223776
Bournemouth,Man City,0,2,A,0.0,1.0,A,2016-17,68.75,81.95,0.3333333333333333,0.33482142857142855
Chelsea,Swansea,3,1,H,1.0,1.0,D,2016-17,101.9,50.16,0.6051660516605166,0.18811881188118812
Watford,West Ham,1,1,D,1.0,0.0,H,2016-17,47.041666666666664,68.04545454545455,0.2714285714285714,0.19421487603305784
West Brom,Bournemouth,2,1,H,2.0,1.0,H,2016-17,71.26315789473684,68.75,0.28,0.21568627450980393
Tottenham,Stoke,4,0,H,4.0,0.0,H,2016-17,95.5,59.40909090909091,0.4944649446494465,0.17692307692307693
Leicester,Liverpool,3,1,H,2.0,0.0,H,2016-17,59.875,70.07407407407408,0.34965034965034963,0.35424354243542433
Liverpool,Arsenal,3,1,H,2.0,0.0,H,2016-17,70.07407407407408,68.92857142857143,0.5793357933579336,0.36900369003690037
Man United,Bournemouth,1,1,D,1.0,1.0,D,2016-17,70.6,68.75,0.6678966789667896,0.21568627450980393
Swansea,Burnley,3,2,H,1.0,1.0,D,2016-17,50.16,64.38888888888889,0.3465346534653465,0.15254237288135594
Watford,Southampton,3,4,A,1.0,2.0,A,2016-17,47.041666666666664,60.0,0.2714285714285714,0.17475728155339806
West Brom,Crystal Palace,0,2,A,0.0,0.0,D,2016-17,71.26315789473684,63.61904761904762,0.28,0.22727272727272727
Tottenham,Everton,3,2,H,1.0,0.0,H,2016-17,95.5,62.32142857142857,0.4944649446494465,0.21033210332103322
West Ham,Chelsea,1,2,A,0.0,1.0,A,2016-17,68.04545454545455,101.9,0.371900826446281,0.42435424354243545
Man City,Stoke,0,0,D,0.0,0.0,D,2016-17,81.95,59.40909090909091,0.5401785714285714,0.17692307692307693
Bournemouth,West Ham,3,2,H,1.0,1.0,D,2016-17,68.75,68.04545454545455,0.3333333333333333,0.19421487603305784
Everton,West Brom,3,0,H,2.0,0.0,H,2016-17,62.32142857142857,71.26315789473684,0.42435424354243545,0.15333333333333332
Liverpool,Burnley,2,1,H,1.0,1.0,D,2016-17,70.07407407407408,64.38888888888889,0.5793357933579336,0.15254237288135594
Bournemouth,Swansea,2,0,H,1.0,0.0,H,2016-17,68.75,50.16,0.3333333333333333,0.18811881188118812
Crystal Palace,Watford,1,0,H,0.0,0.0,D,2016-17,63.61904761904762,47.041666666666664,0.2818181818181818,0.17142857142857143
Stoke,Chelsea,1,2,A,1.0,1.0,D,2016-17,59.40909090909091,101.9,0.34615384615384615,0.42435424354243545
West Brom,Arsenal,3,1,H,1.0,1.0,D,2016-17,71.26315789473684,68.92857142857143,0.28,0.36900369003690037
West Ham,Leicester,2,3,A,1.0,3.0,A,2016-17,68.04545454545455,59.875,0.371900826446281,0.23776223776223776
Man City,Liverpool,1,1,D,0.0,0.0,D,2016-17,81.95,70.07407407407408,0.5401785714285714,0.35424354243542433
Tottenham,Southampton,2,1,H,2.0,0.0,H,2016-17,95.5,60.0,0.4944649446494465,0.17475728155339806
Burnley,Tottenham,0,2,A,0.0,0.0,D,2016-17,64.38888888888889,95.5,0.3559322033898305,0.28044280442804426
Chelsea,Crystal Palace,1,2,A,1.0,2.0,A,2016-17,101.9,63.61904761904762,0.6051660516605166,0.22727272727272727
Leicester,Stoke,2,0,H,1.0,0.0,H,2016-17,59.875,59.40909090909091,0.34965034965034963,0.17692307692307693
Liverpool,Everton,3,1,H,2.0,1.0,H,2016-17,70.07407407407408,62.32142857142857,0.5793357933579336,0.21033210332103322
Man United,West Brom,0,0,D,0.0,0.0,D,2016-17,70.6,71.26315789473684,0.6678966789667896,0.15333333333333332
Southampton,Bournemouth,0,0,D,0.0,0.0,D,2016-17,60.0,68.75,0.41262135922330095,0.21568627450980393
Arsenal,Man City,2,2,D,1.0,2.0,A,2016-17,68.92857142857143,81.95,0.6383763837638377,0.33482142857142855
Burnley,Stoke,1,0,H,0.0,0.0,D,2016-17,64.38888888888889,59.40909090909091,0.3559322033898305,0.17692307692307693
Man United,Everton,1,1,D,0.0,1.0,A,2016-17,70.6,62.32142857142857,0.6678966789667896,0.21033210332103322
Watford,West Brom,2,0,H,1.0,0.0,H,2016-17,47.041666666666664,71.26315789473684,0.2714285714285714,0.15333333333333332
Arsenal,West Ham,3,0,H,0.0,0.0,D,2016-17,68.92857142857143,68.04545454545455,0.6383763837638377,0.19421487603305784
Chelsea,Man City,2,1,H,2.0,1.0,H,2016-17,101.9,81.95,0.6051660516605166,0.33482142857142855
Liverpool,Bournemouth,2,2,D,1.0,1.0,D,2016-17,70.07407407407408,68.75,0.5793357933579336,0.21568627450980393
Southampton,Crystal Palace,3,1,H,1.0,1.0,D,2016-17,60.0,63.61904761904762,0.41262135922330095,0.22727272727272727
Swansea,Tottenham,1,3,A,1.0,0.0,H,2016-17,50.16,95.5,0.3465346534653465,0.28044280442804426
Bournemouth,Chelsea,1,3,A,1.0,2.0,A,2016-17,68.75,101.9,0.3333333333333333,0.42435424354243545
Stoke,Liverpool,1,2,A,1.0,0.0,H,2016-17,59.40909090909091,70.07407407407408,0.34615384615384615,0.35424354243542433
Tottenham,Watford,4,0,H,3.0,0.0,H,2016-17,95.5,47.041666666666664,0.4944649446494465,0.17142857142857143
West Brom,Southampton,0,1,A,0.0,1.0,A,2016-17,71.26315789473684,60.0,0.28,0.17475728155339806
West Ham,Swansea,1,0,H,1.0,0.0,H,2016-17,68.04545454545455,50.16,0.371900826446281,0.18811881188118812
Everton,Leicester,4,2,H,3.0,2.0,H,2016-17,62.32142857142857,59.875,0.42435424354243545,0.23776223776223776
Crystal Palace,Arsenal,3,0,H,1.0,0.0,H,2016-17,63.61904761904762,68.92857142857143,0.2818181818181818,0.36900369003690037
Crystal Palace,Leicester,2,2,D,0.0,1.0,A,2016-17,63.61904761904762,59.875,0.2818181818181818,0.23776223776223776
Everton,Burnley,3,1,H,0.0,0.0,D,2016-17,62.32142857142857,64.38888888888889,0.42435424354243545,0.15254237288135594
Southampton,Man City,0,3,A,0.0,0.0,D,2016-17,60.0,81.95,0.41262135922330095,0.33482142857142855
Tottenham,Bournemouth,4,0,H,2.0,0.0,H,2016-17,95.5,68.75,0.4944649446494465,0.21568627450980393
Watford,Swansea,1,0,H,1.0,0.0,H,2016-17,47.041666666666664,50.16,0.2714285714285714,0.18811881188118812
Man United,Chelsea,2,0,H,1.0,0.0,H,2016-17,70.6,101.9,0.6678966789667896,0.42435424354243545
West Brom,Liverpool,0,1,A,0.0,1.0,A,2016-17,71.26315789473684,70.07407407407408,0.28,0.35424354243542433
Swansea,Stoke,2,0,H,1.0,0.0,H,2016-17,50.16,59.40909090909091,0.3465346534653465,0.17692307692307693
West Ham,Everton,0,0,D,0.0,0.0,D,2016-17,68.04545454545455,62.32142857142857,0.371900826446281,0.21033210332103322
Burnley,Man United,0,2,A,0.0,2.0,A,2016-17,64.38888888888889,70.6,0.3559322033898305,0.47601476014760147
Liverpool,Crystal Palace,1,2,A,1.0,1.0,D,2016-17,70.07407407407408,63.61904761904762,0.5793357933579336,0.22727272727272727
Chelsea,Southampton,4,2,H,2.0,1.0,H,2016-17,101.9,60.0,0.6051660516605166,0.17475728155339806
Arsenal,Leicester,1,0,H,0.0,0.0,D,2016-17,68.92857142857143,59.875,0.6383763837638377,0.23776223776223776
Crystal Palace,Tottenham,0,1,A,0.0,0.0,D,2016-17,63.61904761904762,95.5,0.2818181818181818,0.28044280442804426
Man City,Man United,0,0,D,0.0,0.0,D,2016-17,81.95,70.6,0.5401785714285714,0.47601476014760147
Crystal Palace,Burnley,0,2,A,0.0,1.0,A,2016-17,63.61904761904762,64.38888888888889,0.2818181818181818,0.15254237288135594
Stoke,West Ham,0,0,D,0.0,0.0,D,2016-17,59.40909090909091,68.04545454545455,0.34615384615384615,0.19421487603305784
West Brom,Leicester,0,1,A,0.0,1.0,A,2016-17,71.26315789473684,59.875,0.28,0.23776223776223776
Everton,Chelsea,0,3,A,0.0,0.0,D,2016-17,62.32142857142857,101.9,0.42435424354243545,0.42435424354243545
Man United,Swansea,1,1,D,1.0,0.0,H,2016-17,70.6,50.16,0.6678966789667896,0.18811881188118812
Tottenham,Arsenal,2,0,H,0.0,0.0,D,2016-17,95.5,68.92857142857143,0.4944649446494465,0.36900369003690037
Watford,Liverpool,0,1,A,0.0,1.0,A,2016-17,47.041666666666664,70.07407407407408,0.2714285714285714,0.35424354243542433
West Ham,Tottenham,1,0,H,0.0,0.0,D,2016-17,68.04545454545455,95.5,0.371900826446281,0.28044280442804426
Bournemouth,Stoke,2,2,D,0.0,1.0,A,2016-17,68.75,59.40909090909091,0.3333333333333333,0.17692307692307693
Burnley,West Brom,2,2,D,0.0,0.0,D,2016-17,64.38888888888889,71.26315789473684,0.3559322033898305,0.15333333333333332
Leicester,Watford,3,0,H,1.0,0.0,H,2016-17,59.875,47.041666666666664,0.34965034965034963,0.17142857142857143
Man City,Crystal Palace,5,0,H,1.0,0.0,H,2016-17,81.95,63.61904761904762,0.5401785714285714,0.22727272727272727
Swansea,Everton,1,0,H,1.0,0.0,H,2016-17,50.16,62.32142857142857,0.3465346534653465,0.21033210332103322
Arsenal,Man United,2,0,H,0.0,0.0,D,2016-17,68.92857142857143,70.6,0.6383763837638377,0.47601476014760147
Liverpool,Southampton,0,0,D,0.0,0.0,D,2016-17,70.07407407407408,60.0,0.5793357933579336,0.17475728155339806
Southampton,Arsenal,0,2,A,0.0,0.0,D,2016-17,60.0,68.92857142857143,0.41262135922330095,0.36900369003690037
Everton,Watford,1,0,H,0.0,0.0,D,2016-17,62.32142857142857,47.041666666666664,0.42435424354243545,0.17142857142857143
West Brom,Chelsea,0,1,A,0.0,0.0,D,2016-17,71.26315789473684,101.9,0.28,0.42435424354243545
Bournemouth,Burnley,2,1,H,1.0,0.0,H,2016-17,68.75,64.38888888888889,0.3333333333333333,0.15254237288135594
Man City,Leicester,2,1,H,2.0,1.0,H,2016-17,81.95,59.875,0.5401785714285714,0.23776223776223776
Stoke,Arsenal,1,4,A,0.0,1.0,A,2016-17,59.40909090909091,68.92857142857143,0.34615384615384615,0.36900369003690037
Tottenham,Man United,2,1,H,1.0,0.0,H,2016-17,95.5,70.6,0.4944649446494465,0.47601476014760147
West Ham,Liverpool,0,4,A,0.0,1.0,A,2016-17,68.04545454545455,70.07407407407408,0.371900826446281,0.35424354243542433
Chelsea,Watford,4,3,H,2.0,1.0,H,2016-17,101.9,47.041666666666664,0.6051660516605166,0.17142857142857143
Man City,West Brom,3,1,H,2.0,0.0,H,2016-17,81.95,71.26315789473684,0.5401785714285714,0.15333333333333332
Southampton,Man United,0,0,D,0.0,0.0,D,2016-17,60.0,70.6,0.41262135922330095,0.47601476014760147
Leicester,Tottenham,1,6,A,0.0,2.0,A,2016-17,59.875,95.5,0.34965034965034963,0.28044280442804426
Arsenal,Everton,3,1,H,2.0,0.0,H,2016-17,68.92857142857143,62.32142857142857,0.6383763837638377,0.21033210332103322
Burnley,West Ham,1,2,A,1.0,1.0,D,2016-17,64.38888888888889,68.04545454545455,0.3559322033898305,0.19421487603305784
Leicester,Bournemouth,1,1,D,0.0,1.0,A,2016-17,59.875,68.75,0.34965034965034963,0.21568627450980393
Man United,Crystal Palace,2,0,H,2.0,0.0,H,2016-17,70.6,63.61904761904762,0.6678966789667896,0.22727272727272727
Southampton,Stoke,0,1,A,0.0,0.0,D,2016-17,60.0,59.40909090909091,0.41262135922330095,0.17692307692307693
Swansea,West Brom,2,1,H,0.0,1.0,A,2016-17,50.16,71.26315789473684,0.3465346534653465,0.15333333333333332
Watford,Man City,0,5,A,0.0,4.0,A,2016-17,47.041666666666664,81.95,0.2714285714285714,0.33482142857142855
Arsenal,Leicester,4,3,H,2.0,2.0,D,2017-18,68.92857142857143,59.875,0.6383763837638377,0.23776223776223776
Brighton,Man City,0,2,A,0.0,0.0,D,2017-18,0.0,81.95,0.3684210526315789,0.33482142857142855
Chelsea,Burnley,2,3,A,0.0,3.0,A,2017-18,101.9,64.38888888888889,0.6051660516605166,0.15254237288135594
Crystal Palace,Huddersfield,0,3,A,0.0,2.0,A,2017-18,63.61904761904762,0.0,0.2818181818181818,0.15789473684210525
Everton,Stoke,1,0,H,1.0,0.0,H,2017-18,62.32142857142857,59.40909090909091,0.42435424354243545,0.17692307692307693
Southampton,Swansea,0,0,D,0.0,0.0,D,2017-18,60.0,50.16,0.41262135922330095,0.18811881188118812
Watford,Liverpool,3,3,D,2.0,1.0,H,2017-18,47.041666666666664,70.07407407407408,0.2714285714285714,0.35424354243542433
West Brom,Bournemouth,1,0,H,1.0,0.0,H,2017-18,71.26315789473684,68.75,0.28,0.21568627450980393
Man United,West Ham,4,0,H,1.0,0.0,H,2017-18,70.6,68.04545454545455,0.6678966789667896,0.19421487603305784
Newcastle,Tottenham,0,2,A,0.0,0.0,D,2017-18,0.0,95.5,0.44715447154471544,0.28044280442804426
Bournemouth,Watford,0,2,A,0.0,0.0,D,2017-18,68.75,47.041666666666664,0.3333333333333333,0.17142857142857143
Burnley,West Brom,0,1,A,0.0,0.0,D,2017-18,64.38888888888889,71.26315789473684,0.3559322033898305,0.15333333333333332
Leicester,Brighton,2,0,H,1.0,0.0,H,2017-18,59.875,0.0,0.34965034965034963,0.10526315789473684
Liverpool,Crystal Palace,1,0,H,0.0,0.0,D,2017-18,70.07407407407408,63.61904761904762,0.5793357933579336,0.22727272727272727
Southampton,West Ham,3,2,H,2.0,1.0,H,2017-18,60.0,68.04545454545455,0.41262135922330095,0.19421487603305784
Stoke,Arsenal,1,0,H,0.0,0.0,D,2017-18,59.40909090909091,68.92857142857143,0.34615384615384615,0.36900369003690037
Swansea,Man United,0,4,A,0.0,1.0,A,2017-18,50.16,70.6,0.3465346534653465,0.47601476014760147
Huddersfield,Newcastle,1,0,H,0.0,0.0,D,2017-18,0.0,0.0,0.3157894736842105,0.1910569105691057
Tottenham,Chelsea,1,2,A,0.0,1.0,A,2017-18,95.5,101.9,0.4944649446494465,0.42435424354243545
Man City,Everton,1,1,D,0.0,1.0,A,2017-18,81.95,62.32142857142857,0.5401785714285714,0.21033210332103322
Bournemouth,Man City,1,2,A,1.0,1.0,D,2017-18,68.75,81.95,0.3333333333333333,0.33482142857142855
Crystal Palace,Swansea,0,2,A,0.0,1.0,A,2017-18,63.61904761904762,50.16,0.2818181818181818,0.18811881188118812
Huddersfield,Southampton,0,0,D,0.0,0.0,D,2017-18,0.0,60.0,0.3157894736842105,0.17475728155339806
Man United,Leicester,2,0,H,0.0,0.0,D,2017-18,70.6,59.875,0.6678966789667896,0.23776223776223776
Newcastle,West Ham,3,0,H,1.0,0.0,H,2017-18,0.0,68.04545454545455,0.44715447154471544,0.19421487603305784
Watford,Brighton,0,0,D,0.0,0.0,D,2017-18,47.041666666666664,0.0,0.2714285714285714,0.10526315789473684
Chelsea,Everton,2,0,H,2.0,0.0,H,2017-18,101.9,62.32142857142857,0.6051660516605166,0.21033210332103322
Liverpool,Arsenal,4,0,H,2.0,0.0,H,2017-18,70.07407407407408,68.92857142857143,0.5793357933579336,0.36900369003690037
Tottenham,Burnley,1,1,D,0.0,0.0,D,2017-18,95.5,64.38888888888889,0.4944649446494465,0.15254237288135594
West Brom,Stoke,1,1,D,0.0,0.0,D,2017-18,71.26315789473684,59.40909090909091,0.28,0.17692307692307693
Arsenal,Bournemouth,3,0,H,2.0,0.0,H,2017-18,68.92857142857143,68.75,0.6383763837638377,0.21568627450980393
Brighton,West Brom,3,1,H,1.0,0.0,H,2017-18,0.0,71.26315789473684,0.3684210526315789,0.15333333333333332
Everton,Tottenham,0,3,A,0.0,2.0,A,2017-18,62.32142857142857,95.5,0.42435424354243545,0.28044280442804426
Leicester,Chelsea,1,2,A,0.0,1.0,A,2017-18,59.875,101.9,0.34965034965034963,0.42435424354243545
Man City,Liverpool,5,0,H,2.0,0.0,H,2017-18,81.95,70.07407407407408,0.5401785714285714,0.35424354243542433
Southampton,Watford,0,2,A,0.0,1.0,A,2017-18,60.0,47.041666666666664,0.41262135922330095,0.17142857142857143
Stoke,Man United,2,2,D,1.0,1.0,D,2017-18,59.40909090909091,70.6,0.34615384615384615,0.47601476014760147
Burnley,Crystal Palace,1,0,H,1.0,0.0,H,2017-18,64.38888888888889,63.61904761904762,0.3559322033898305,0.22727272727272727
Swansea,Newcastle,0,1,A,0.0,0.0,D,2017-18,50.16,0.0,0.3465346534653465,0.1910569105691057
West Ham,Huddersfield,2,0,H,0.0,0.0,D,2017-18,68.04545454545455,0.0,0.371900826446281,0.15789473684210525
Bournemouth,Brighton,2,1,H,0.0,0.0,D,2017-18,68.75,0.0,0.3333333333333333,0.10526315789473684
Crystal Palace,Southampton,0,1,A,0.0,1.0,A,2017-18,63.61904761904762,60.0,0.2818181818181818,0.17475728155339806
Huddersfield,Leicester,1,1,D,0.0,0.0,D,2017-18,0.0,59.875,0.3157894736842105,0.23776223776223776
Liverpool,Burnley,1,1,D,1.0,1.0,D,2017-18,70.07407407407408,64.38888888888889,0.5793357933579336,0.15254237288135594
Newcastle,Stoke,2,1,H,1.0,0.0,H,2017-18,0.0,59.40909090909091,0.44715447154471544,0.17692307692307693
Tottenham,Swansea,0,0,D,0.0,0.0,D,2017-18,95.5,50.16,0.4944649446494465,0.18811881188118812
Watford,Man City,0,6,A,0.0,3.0,A,2017-18,47.041666666666664,81.95,0.2714285714285714,0.33482142857142855
West Brom,West Ham,0,0,D,0.0,0.0,D,2017-18,71.26315789473684,68.04545454545455,0.28,0.19421487603305784
Chelsea,Arsenal,0,0,D,0.0,0.0,D,2017-18,101.9,68.92857142857143,0.6051660516605166,0.36900369003690037
Man United,Everton,4,0,H,1.0,0.0,H,2017-18,70.6,62.32142857142857,0.6678966789667896,0.21033210332103322
Burnley,Huddersfield,0,0,D,0.0,0.0,D,2017-18,64.38888888888889,0.0,0.3559322033898305,0.15789473684210525
Everton,Bournemouth,2,1,H,0.0,0.0,D,2017-18,62.32142857142857,68.75,0.42435424354243545,0.21568627450980393
Leicester,Liverpool,2,3,A,1.0,2.0,A,2017-18,59.875,70.07407407407408,0.34965034965034963,0.35424354243542433
Man City,Crystal Palace,5,0,H,1.0,0.0,H,2017-18,81.95,63.61904761904762,0.5401785714285714,0.22727272727272727
Southampton,Man United,0,1,A,0.0,1.0,A,2017-18,60.0,70.6,0.41262135922330095,0.47601476014760147
